edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
112465240#1	440.586751916915	2.4924503891328	1.38845490819396	0.501509924249031	0.127465783150248	0.0957678836520129	0.000131933554378345	0	0	0.023424	0	0.000131933554378345	0.0235559335543783	214	0	32.76	1.07252747252747	0.00976
112465240#2	526.595583215875	3.0943860262896	1.63834368096973	0.611544112708068	0.151070206905993	0.110427389362553	0.000158262517148874	0	0	0.029784	0	0.000158262517148874	0.0299422625171489	214	0	36.72	1.21666666666667	0.01241
112465240#3	759.740669664513	4.22143769591616	2.37892562809443	0.83193218566163	0.20695416435092	0.164431566265077	0.000230837729372537	0	0	0.031872	0	0.000230837729372537	0.0321028377293725	214	0	20.988	2.2778730703259	0.01328
112465240#4	1063.25718727587	6.034790661789	3.28429399629572	1.15313167806345	0.273902777299163	0.22051626716869	0.000327011311067513	0	0	0.040008	0	0.000327011311067513	0.0403350113110675	214	0	16.236	3.69623059866962	0.01667
112465243#0	2945.41815008155	19.3539057324186	8.59566703220961	3.58630314311401	0.799238842156831	0.54885661256162	0.00108144039694054	0	0	0.08974	0	0.00108144039694054	0.0908214403969405	179	0	43.956	7.34971334971335	0.08974
112465243#1	1327.645765427	7.62988092142368	4.06904770970357	1.43459624053404	0.33185457510631	0.268341051266541	0.000493840684297159	0	0	0.057144	0	0.000493840684297159	0.0576378406842971	178	0	14.112	6.07397959183673	0.02381
112465243#2	915.843842061214	5.6502047508888	2.65566273363814	0.975030159553369	0.190162292407124	0.155028779142131	0.000350884770348928	0	0	0.031008	0	0.000350884770348928	0.0313588847703489	178	0	3.996	11.6396396396396	0.01292
112465243#3	1191.67009589316	7.4403083537808	3.41290947095296	1.26585177330186	0.238629238931162	0.194402903623797	0.000458690755286024	0	0	0.038832	0	0.000458690755286024	0.039290690755286	178	0	2.376	24.5151515151515	0.01618
112631100#1	192.809702152509	1.07875775901312	0.600937495714633	0.210288546386224	0.0515011097329287	0.0411522631597581	0.000699595233274135	0	0	0	0	0.000699595233274135	0.000699595233274135	18	0	19.152	7.22556390977444	0.03844
112631504#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07053
112631504#1	187.127350757914	1.0457517468288	0.591276126440303	0.211226413309491	0.0540590207109832	0.0410970597361178	0.00109024738859126	0	0	0	0	0.00109024738859126	0.00109024738859126	11	0	30.816	9.10280373831776	0.07792
112631504#2	58.4207575492269	0.32514324774624	0.184700771575639	0.065718412603566	0.0168469370312644	0.0128702592869253	0.00034050887899412	0	0	0	0	0.00034050887899412	0.00034050887899412	11	0	29.952	2.87740384615385	0.02394
112631504#3	24.567897652871	0.1361725236564	0.077069045461645	0.0269545523387531	0.00674617560495968	0.00534502088025546	0.000144948390012304	0	0	0	0	0.000144948390012304	0.000144948390012304	11	0	21.816	1.4042904290429	0.00851
113957039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02396
118670828#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01602
118670828#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02301
118670828#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14745
120692681#0	11384.1343179662	69.3441085067439	33.4086192432664	12.1488071362602	2.45188724869206	1.99911082892252	0.000992890305036247	0	0	0.091872	0	0.000992890305036247	0.0928648903050362	778	0	5.724	24.0754716981132	0.03828
120692681#1	4346.46694700765	25.0067669506099	13.3118009742547	4.69520726697409	1.0835040083393	0.87641950305889	0.000373447813089775	0	0	0.043008	0	0.000373447813089775	0.0433814478130898	771	0	13.932	4.63049095607235	0.01792
120693467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01848
120693468	318.960901486321	2.021152818144	0.897973885738668	0.337870719557396	0.0608917470194975	0.049519432145881	0.000549457338148726	6.27390991155625e-05	0.0408390410958904	0.044112	2.14274002414775	0.000612196437264289	2.2283032616809	40	0	0.36	183.8	0.01838
12297710#0	14059.2036756394	79.796640050292	43.4274592988206	15.2475932641118	3.6217530240622	2.91583555796077	0.00208879210572698	0	0	0.255552	0	0.00208879210572698	0.257640792105727	443	0	16.236	23.609756097561	0.10648
12297710#1	29133.5905993418	168.381422746624	88.9646065678267	31.4343258837866	7.18301170404199	5.81739267631288	0.00440530006557378	0	0	0.49776	0	0.00440530006557378	0.502165300065574	439	0	13.212	56.5122615803815	0.2074
12297977	1146.41504736926	7.46835466263936	3.36688206257056	1.39104178992394	0.312678733013493	0.215690289028504	0.000199983625295598	6.06570246269944e-06	0.00119225444476829	0.039768	0	0.000206049327758297	0.0411663037725266	376	0	43.488	1.37168874172185	0.01657
12298305#0	21845.3051001409	127.623275770536	68.1212627018389	25.2988660818	6.27915951866134	4.60715287342545	0.00899941500383829	0	0	0	0	0.00899941500383829	0.00899941500383829	156	0	36.216	69.6968190854871	0.70115
12298305#1	3128.40719302087	18.1020114801926	9.54592298824278	3.37449102558715	0.769159791361006	0.623112318618189	0.00140389048471435	0	0	0.157872	0	0.00140389048471435	0.159275890484714	148	0	13.032	18.171270718232	0.06578
12300169#0	429.178347357948	2.6917177375584	1.22303198984947	0.455509479656758	0.0847317593218866	0.0689984792342822	0.000414876965996566	0	0	0.03456	0	0.000414876965996566	0.0349748769659966	71	0	1.764	29.3877551020408	0.0144
12300169#1	306.619984543482	1.9174605520896	0.876622264719016	0.325610020512203	0.0610953087498899	0.0497652055277316	0.000291957211453194	0	0	0.024576	0	0.000291957211453194	0.0248679572114532	72	0	2.16	17.0666666666667	0.01024
12300169#2	1263.41787162609	7.27544197107504	3.86720082593563	1.36446604400332	0.314265775102507	0.254267179254261	0.00116289747457044	0	0	0	0	0.00116289747457044	0.00116289747457044	72	0	13.788	14.5143603133159	0.05559
12300169#3	246.420132081729	1.40564440843632	0.774765731643879	0.281868167340164	0.0712402574946341	0.0531625936689802	0.000219417320782961	0	0	0.039624	0	0.000219417320782961	0.039843417320783	72	0	33.804	1.75825346112886	0.01651
12300169#4	281.149474182812	1.604243822724	0.883876233801092	0.321649178203793	0.0812769761825252	0.0606378976020071	0.000217167944158138	0	0	0.03924	0	0.000217167944158138	0.0394571679441581	83	0	33.84	1.73936170212766	0.01635
12300169#5	1403.83268599842	7.8605463824328	4.43424367981082	1.5869743873218	0.40577071578826	0.307830326730788	0.00108385865410555	0	0	0	0	0.00108385865410555	0.00108385865410555	83	0	31.176	9.00461893764434	0.07798
12300169#6	370.252516828065	2.07886863863532	1.16887069748776	0.419381584520411	0.107075169546116	0.0810046650681678	0.000285838971194299	0	0	0.049776	0	0.000285838971194299	0.0500618389711943	83	0	31.644	2.35949943117179	0.02074
12300169#7	203.749699587871	1.1299429972164	0.644326946481862	0.228393821968837	0.0585965114079137	0.0449922114735902	0.000157492617177989	0	0	0.026088	0	0.000157492617177989	0.026245492617178	83	0	29.016	1.34863523573201	0.01087
12319876#0	10523.9367209569	65.6723662402349	30.1576218332949	11.1801644688242	2.11087553623802	1.71973305601782	0.0026119440882494	0	0	0.221544	0	0.0026119440882494	0.224155944088249	276	0	2.448	135.75	0.09231
12319876#1	7508.5772266116	46.9676433411796	21.4606393098879	7.97321293306593	1.49487053797138	1.21761744481844	0.00205106617884887	0	0	0.172488	0	0.00205106617884887	0.174539066178849	251	0	2.124	121.813559322034	0.07187
12386249#0	3729.44196052234	23.3407713518587	10.6530506163243	3.9598284189875	0.74125151445308	0.603741671389369	0.00068937357888469	0	0	0.057864	0	0.00068937357888469	0.0585533735788847	371	89	2.052	42.2982456140351	0.02411
12386249#1	6051.89150897289	37.8557845720157	17.2972131599491	6.42638654335712	1.20486132628422	0.981396135789542	0.00112755843503992	0	0	0.094824	0	0.00112755843503992	0.0959515584350399	368	88	2.124	66.9661016949153	0.03951
12389533	31070.544411792	178.200819661939	97.523933405508	35.6466793950573	8.97427476483075	6.6694140084301	0.00210431294259225	0.000344273369112977	0.0044803826551523	0.383616	0	0.00244858631170522	0.390544968966857	947	0	34.416	16.7196652719665	0.15984
12391255	6422.6106721286	36.03110591304	19.9832070764072	6.9960974485364	1.70340633659727	1.36347207157634	0.000525158030381046	8.39198809140954e-05	0.0040958904109589	0.068184	0	0.000609077911295141	0.0728889683222541	800	105	18.54	5.51650485436893	0.02841
124539825	1031.65534506971	6.92354007942912	2.96087791415534	1.26678092781616	0.276318481113829	0.187693033672681	0.000463591465014427	5.2459435619184e-06	0.00104836455129997	0.092544	0	0.000468837408576346	0.0940612019598763	147	0	45.072	3.07987220447284	0.03856
124539828#0	15.0344900757828	0.084067366194	0.0475007000784312	0.0169781882538811	0.0043440567816047	0.00330039701615684	1.3963839445225e-05	0	0	0.0024	0	1.3963839445225e-05	0.00241396383944522	69	0	30.924	0.116414435389988	0.001
124539828#1	1721.00358396821	9.51074910655632	5.41246600183547	1.89428439296898	0.478030399131758	0.37696535365281	0.00161425813456295	0	0	0	0	0.00161425813456295	0.00161425813456295	69	0	23.112	15.2305295950156	0.09778
124539828#2	159.056766980034	0.8774197332282	0.501306426067794	0.175698458208084	0.0446419621137144	0.0350192735879235	0.000148809032903726	0	0	0.02232	0	0.000148809032903726	0.0224688090329037	69	0	24.444	1.36966126656848	0.0093
124718134	5387.88982707352	36.69529596354	15.2689989087888	6.65479671050904	1.42954385425628	0.963723169644273	0.000952599916570368	0.000111547130634882	0.00755068493150685	0.190272	0	0.00106414704720525	0.198886831978712	375	0	45.828	6.22780832678712	0.07928
12544650	7347.09147480662	50.613927176736	20.6053609776842	9.11605623492735	1.93479414856412	1.29674331424848	0.00211497894135745	1.52684185904333e-05	0.000889521437466643	0	0	0.00213024735994789	0.00301976879741453	231	0	46.404	13.6539953452289	0.176
128131496#1	399.581703431281	2.2626113055516	1.23606437055652	0.433698411056467	0.103528501583926	0.0832662942822799	0.00218901918940138	0	0	0	0	0.00218901918940138	0.00218901918940138	12	0	16.668	24.3736501079914	0.11285
128131496#2	165.513121343261	1.003933937196	0.487542179046906	0.176772141284448	0.0360688905738583	0.0294051266277624	0.000934329072860592	0	0	0	0	0.000934329072860592	0.000934329072860592	12	0	6.3	20.9028571428571	0.03658
128133836#0	9255.76999652053	61.3116986353766	26.8445977219637	11.3062333116744	2.49925305904305	1.70911565892099	0.00238074849435061	0	0	0	0	0.00238074849435061	0.00238074849435061	256	34	44.388	16.0405515004055	0.19778
128133836#1	665.852238420768	4.4717026583565	1.9099112924893	0.817833651786688	0.178263683584203	0.12104475159179	0.000172516362505023	0	0	0.03444	0	0.000172516362505023	0.034612516362505	255	34	45.108	1.14525139664804	0.01435
128244780#0	820.044911975128	4.52294841316344	2.59008798895846	0.910659679219912	0.232876907185489	0.181262205725777	0.0010150170338128	0	0	0	0	0.0010150170338128	0.0010150170338128	52	0	26.244	9.06310013717421	0.06607
128244780#1	938.711558599362	5.54732375482992	2.91371842288122	1.09302648604526	0.268752793774231	0.195751054936959	0.000450908451183843	0	0	0.085344	0	0.000450908451183843	0.0857949084511838	134	0	37.188	3.44240077444337	0.03556
128245297	22602.7233761406	130.158679882945	69.1847665540022	24.4104893886377	5.62225890638073	4.54887559008384	0.00335104418872888	0.000321431149452878	0.00657963286445405	0.384456	0	0.00367247533818176	0.394708108202636	447	161	13.788	41.8250652741514	0.16019
128245298#0	338.196231401116	2.11450661569728	1.02028461346044	0.403547155300686	0.0943745637786478	0.0665412129529307	7.47830503935353e-05	0	0	0.014688	0	7.47830503935353e-05	0.0147627830503935	294	61	41.112	0.535901926444834	0.00612
128245298#1	1057.79505870205	6.459678364104	3.23307428978014	1.24974685132349	0.29865382830485	0.213345353876291	0.000232845614184288	0	0	0.045192	0	0.000232845614184288	0.0454248456141843	294	61	39.6	1.71181818181818	0.01883
128245299	653.040291617689	3.6165382817382	2.04995426907347	0.717041425533661	0.179857763575245	0.142339471711976	0.000276807273731614	9.421589749584e-06	0.00292998477929985	0.039312	0	0.000286228863481198	0.042528213642781	153	100	22.14	2.66341463414634	0.01638
128245300	42.9655854829633	0.240111004032	0.135760618913864	0.0484988777992672	0.0124122821494324	0.00943613654572053	0.000229466852834917	7.93869080452112e-06	0.00439497716894977	0	0	0.000237405543639438	0.00463238271258921	12	0	30.816	1.91588785046729	0.0164
128245796	1797.7674574113	10.164819710976	5.66620959745996	2.04568945398429	0.520116138125483	0.390953034659321	0.00121266287281039	0.000123763032859512	0.0123287671232877	0	0	0.0013364259056699	0.0136651930289576	95	89	32.688	9.86784140969163	0.0896
128245797	253.584463670495	1.69129018325904	0.731501202706211	0.310608139640972	0.0681849630788019	0.0464640754017006	0.000321644458826109	2.79288450172983e-05	0.0170179135932561	0.02674	0	0.000349573303843407	0.0441074868970995	52	0	44.748	2.15124698310539	0.02674
128246658#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01383
128246658#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128246658#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128246659	373.901907321137	2.33229532662336	1.12954613040739	0.445719974732999	0.104464774115703	0.073749523512756	0.000433857920975884	4.10602430419508e-05	0.0158023483365949	0.03547	0	0.000474918164017834	0.0517472665006127	56	34	40.968	3.11687170474517	0.03547
128246660#0	69.5061060091107	0.47642821570176	0.195841997140344	0.0860690113778818	0.0183646518608795	0.0123399861266829	8.24274406945041e-05	0	0	0.016464	0	8.24274406945041e-05	0.0165464274406945	56	34	46.152	0.535101404056162	0.00686
128246660#1	27.2198266047594	0.1538643493968	0.0857972501890907	0.0309685452377091	0.00787505631612774	0.00592074931683163	3.11475615356536e-05	0	0	0.00552	0	3.11475615356536e-05	0.00555114756153565	56	34	32.652	0.253583241455347	0.0023
128246660#2	251.045194920699	1.472300411232	0.759102924098243	0.2699486052232	0.0597229611894214	0.0485210785124715	0.000299492964104285	0	0	0.03192	0	0.000299492964104285	0.0322194929641043	56	34	11.016	4.34640522875817	0.0133
128362569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02948
128363655#0	625.517383125147	3.9823611288096	1.86613332606631	0.751962192132653	0.172862884489705	0.120698680002443	0.000480220901165779	0	0	0.094944	0	0.000480220901165779	0.0954242209011658	85	0	42.192	3.37542662116041	0.03956
128363655#1	1580.37655873379	9.15740725032	4.81787934766977	1.7041051199323	0.387238200115066	0.313817932598515	0.00125032901590115	0	0	0	0	0.00125032901590115	0.00125032901590115	84	0	12.816	16.3623595505618	0.05825
128363655#2	736.729348032462	4.557274785375	2.13062366331326	0.783951396658246	0.151769530335042	0.123716140231764	0.000605960569437203	0	0	0.05304	0	0.000605960569437203	0.0536459605694372	83	0	3.636	21.8811881188119	0.0221
128363656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09301
128363657#0	15567.1601704256	88.5851781410994	48.9790941510373	17.782051372328	4.50185082142572	3.36587817651645	0.0024397509800798	0	0	0.438576	0	0.0024397509800798	0.44101575098008	409	0	33.516	19.6283566058002	0.18274
128363657#1	15662.2758479356	89.1649865825184	48.2882578718014	16.9698217773744	4.00509608500489	3.22832392390116	0.00190476712195592	0	0	0.229776	0	0.00190476712195592	0.231680767121956	542	105	15.696	21.9587155963303	0.09574
128363658#0	1268.74319245992	8.3200645244472	3.70814049667413	1.5435662529342	0.344687018281369	0.236951453900088	0.000502077586534986	0	0	0.09996	0	0.000502077586534986	0.100462077586535	166	0	43.848	3.41954022988506	0.04165
128363658#1	1804.69580847849	11.97084666309	5.22860958617711	2.20569457571203	0.486899494825568	0.332732412037586	0.000716107807488192	0	0	0.1428	0	0.000716107807488192	0.143516107807488	166	0	44.46	4.81781376518219	0.0595
128363658#2	909.08063672237	5.17776289016544	2.85950793484301	1.03895755585871	0.262868526155942	0.196398046099629	0.000351057098923103	0	0	0.063216	0	0.000351057098923103	0.0635670570989231	166	0	33.624	2.82012847965739	0.02634
128363658#3	7105.39741728774	47.42226315792	20.4851833810107	8.70558009961095	1.90971451206458	1.30089773547157	0.00312483131725942	0	0	0	0	0.00312483131725942	0.00312483131725942	150	0	44.784	20.8842443729904	0.2598
128363658#4	2602.53246102742	14.67352670508	8.07214814705385	2.82912544657979	0.681514379242574	0.547020290078101	0.00113805160391821	0	0	0.143856	0	0.00113805160391821	0.144994051603918	150	0	17.496	12.3333333333333	0.05994
128363658#5	1495.05175543552	8.71331051856	4.66637316523648	1.729380951344	0.43005753359616	0.316043752110592	0.0006489996985092	0	0	0.121008	0	0.0006489996985092	0.121656999698509	148	0	36	5.042	0.05042
128363659#0	2623.7243509754	16.407567008532	7.5011913720331	2.78622067316136	0.522788002667565	0.425837153989841	0.00131295210814644	0	0	0.11052	0	0.00131295210814644	0.111832952108146	137	0	2.16	76.75	0.04605
128363661	10260.0216684129	62.5299110526968	30.0954077325397	10.948094345738	2.20650198581593	1.79905442384221	0.00178091730113812	5.32265535260148e-05	0.00227055086477712	0.164472	0	0.00183414385466413	0.168576694719441	391	0	5.652	43.6496815286624	0.06853
128463450	93.898952904565	0.525847694454	0.292483827978774	0.102365612668149	0.0250192675998551	0.0200041797412814	0.00204534948066534	6.85405831040319e-05	0.0527397260273973	0	0	0.00211389006376937	0.0548536160911666	3	0	18.936	21.2490494296578	0.11177
128463451#0	28.433057863414	0.1592542875225	0.0885566146169624	0.03099451781102	0.00757280882245305	0.00605546584568663	0.000371639077331964	0	0	0	0	0.000371639077331964	0.000371639077331964	5	0	18.9	3.8647619047619	0.02029
128463451#1	101.00712864844	0.5658329139216	0.31456156805072	0.110098492953157	0.0268908555484674	0.0215050013420648	0.0013203517947054	0	0	0	0	0.0013203517947054	0.0013203517947054	5	0	18.864	13.7442748091603	0.07202
128823187#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07263
128823187#1	127.404025396983	0.717823015728	0.401899467892442	0.144647766287717	0.0368571381599663	0.0277915858224082	0.000816359016764773	0	0	0	0	0.000816359016764773	0.000816359016764773	10	0	32.184	6.68903803131991	0.0598
128823187#2	75.5373586947669	0.416606015256	0.238566650337387	0.0838654956131126	0.0214422030500012	0.0166952269443499	0.000486235910659444	0	0	0	0	0.000486235910659444	0.000486235910659444	10	0	26.172	4.34662998624484	0.0316
128823187#3	130.424278768805	0.7207611909288	0.410177515739041	0.143556165738087	0.0362269844276367	0.0285678861037766	0.000844109413174509	0	0	0	0	0.000844109413174509	0.000844109413174509	10	35	23.112	7.96417445482866	0.05113
128823189#0	2467.66750783997	13.798293589004	7.79646889201813	2.78669401389132	0.713006408474391	0.541706598540434	0.00132893860000206	0	0	0	0	0.00132893860000206	0.00132893860000206	119	35	30.924	11.0791618160652	0.09517
128823189#1	2482.85954637396	14.5864487804225	7.49845919232082	2.6688061873645	0.58812580635471	0.477957491154448	0.0040486681620509	0	0	0	0	0.0040486681620509	0.0040486681620509	41	0	10.764	59.7290969899665	0.17859
128823190#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128825637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05142
128825638#0	244.021580398612	1.36035334691508	0.762357812331277	0.266651837754837	0.0658308670406609	0.0524612030557149	0.00027417150580371	0	0	0.036984	0	0.00027417150580371	0.0372581715058037	58	45	20.052	2.76660682226212	0.01541
128825638#1	965.890985936939	5.3958211109916	3.05216266164631	1.0899634607848	0.279001019802892	0.212191913193975	0.000638186798634602	0	0	0.10932	0	0.000638186798634602	0.109958186798635	97	45	30.744	5.33372365339579	0.04555
128825638#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05438
128825638#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
128825638#4	1050.87023418896	5.964485311671	3.24603195006402	1.13969768657942	0.270711808177692	0.217947251234438	0.00119250255547655	0	0	0	0	0.00119250255547655	0.00119250255547655	58	45	16.236	13.4789356984479	0.06079
128825640#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04143
128825640#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11122
128825641#0	3027.75929149637	16.7393803488555	9.57325796526851	3.38056369270943	0.867043654901144	0.669566578242703	0.00200475005723033	0	0	0	0	0.00200475005723033	0.00200475005723033	97	45	27.9	17.4490322580645	0.13523
128825641#1	8005.5266662645	48.5838475418394	23.5705667225947	8.54924471182673	1.74204021872053	1.4202208516802	0.00258291980526757	0	0	0.10093	0	0.00258291980526757	0.103512919805268	210	45	6.228	58.3410404624278	0.10093
128825643	1463.34156528286	8.082740235822	4.6258846955056	1.63126963166218	0.418161809687809	0.323666218596549	0.000969437928517528	9.9223971586011e-05	0.0120745657393024	0	0	0.00106866190010354	0.0131432276394059	97	45	27.432	8.49737532808399	0.06475
128828529	281.795562268001	1.6592273644716	0.849692760991646	0.3027535606665	0.0663772236606549	0.0539631130519095	0.000299330436282995	2.79041040495518e-05	0.00247879973907371	0.031416	0	0.000327234540332547	0.0342220342794063	63	0	10.44	4.51379310344828	0.01309
13262695#0	23159.6113315647	140.625037258042	68.1570651340401	24.7300832296222	5.0322928847971	4.10270770920454	0.00240353247117354	0	0	0.224976	0	0.00240353247117354	0.227379532471174	653	0	6.156	54.8187134502924	0.09374
13262695#1	4798.05881890539	29.2263866594431	14.0806947379943	5.12034464731507	1.03339427557373	0.842563086026079	0.000531979627907352	0	0	0.049224	0	0.000531979627907352	0.0497559796279073	612	0	5.724	12.8993710691824	0.02051
13262695#2	6281.95861156624	38.1138139887398	18.5001443804743	6.70895199543424	1.36797945581978	1.11525357302019	0.000704616209732018	0	0	0.066144	0	0.000704616209732018	0.066848616209732	604	0	6.264	15.8390804597701	0.02756
13262695#3	4585.39002184737	27.990209961966	13.4308426457828	4.89143772654097	0.981724664944733	0.800456229383931	0.000522487823754666	0	0	0.047976	0	0.000522487823754666	0.0484984878237547	596	0	5.436	13.2384105960265	0.01999
13262770	7583.904370233	46.4660299178238	22.1375867055209	8.08444700714243	1.6066415812655	1.30999103891326	0.000878696179924287	0.000124362906232701	0.00687031807892465	0.079608	0.0809079891341555	0.00100305908615699	0.168389366299237	587	0	4.932	24.2116788321168	0.03317
13262869	510.53981879358	3.3888009103704	1.47835665178952	0.62415026473173	0.137683850641336	0.094055861864044	0.000190024641751836	2.68242673885059e-05	0.00427211516136522	0.037896	0	0.000216848909140342	0.0423849640705056	177	0	44.496	1.27750809061489	0.01579
13263613#0	8000.9559324777	52.3289577836642	23.4302659865228	9.72367812783885	2.17711494256156	1.49870673215062	0.00068127789401894	0	0	0.135576	0	0.00068127789401894	0.136257277894019	771	0	43.704	4.65321252059308	0.05649
13263613#1	2341.88965019497	15.176893729428	6.90347256224371	2.83564287400766	0.64069281008223	0.443169465946866	0.000198991984919688	0	0	0.039528	0	0.000198991984919688	0.0397269919849197	771	0	43.2	1.3725	0.01647
13263613#2	37067.4520347562	204.592911441121	117.143835658161	41.257608589264	10.5678626407717	8.19814279166576	0.00309130211580517	0	0	0.490584	0	0.00309130211580517	0.493675302115805	771	0	26.964	27.2910547396529	0.20441
13263613#3	33239.9700419629	196.657619671346	99.8806778675357	35.676140665719	7.73586092470736	6.29349281892931	0.00296791908527949	0	0	0.305856	0	0.00296791908527949	0.308823919085279	751	0	9.756	47.0258302583026	0.12744
13265074#0	49122.9998039291	299.777930105559	143.918483831597	52.4042830538751	10.5250227198004	8.58163251360954	0.00462006625490174	0	0	0.424632	0	0.00462006625490174	0.429252066254902	722	0	5.472	116.401315789474	0.17693
13265074#1	12939.5040399204	73.456092645192	39.9638949124502	14.0323376499558	3.3316943669719	2.6825315042587	0.000936989975134128	0	0	0.114528	0	0.000936989975134128	0.115464989975134	909	0	16.2	10.6044444444444	0.04772
13265074#2	21711.8918372983	127.681291610262	65.5256953111974	23.3329214908713	5.13024517018907	4.16993133096364	0.00159757530077508	0	0	0.16848	0	0.00159757530077508	0.170077575300775	909	0	10.62	23.7966101694915	0.0702
13265074#3	68635.0786293213	422.987104121989	199.228731693315	73.0851193513523	14.2958016413061	11.6549755038539	0.00521017115929744	0	0	0.462192	0	0.00521017115929744	0.467402171159297	898	0	4.14	167.460869565217	0.19258
13268415#0	1631.44721810701	10.2023215746816	4.6642848711764	1.73248838604995	0.325072651894488	0.264788044515826	0.000303932018954204	0	0	0.025584	0	0.000303932018954204	0.0258879320189542	368	0	2.16	17.7666666666667	0.01066
13268415#1	3065.39768761773	18.3848293928909	9.11504517271058	3.28104487031252	0.688662890102523	0.561077484025928	0.000561709808244244	0	0	0.055008	0	0.000561709808244244	0.0555697098082442	368	0	7.848	10.5137614678899	0.02292
13278020#0	2109.93760722238	13.7997055484736	6.17881160318785	2.56423786552458	0.574128483061637	0.395224985995229	0.000282689924514143	0	0	0.056256	0	0.000282689924514143	0.0565386899245141	490	21	43.704	1.93080724876442	0.02344
13278020#1	3420.73939577026	20.37214530162	10.5822645514613	3.99722256840816	0.976438276146194	0.707829904064188	0.000449874457575372	0	0	0.085752	0	0.000449874457575372	0.0862018744575754	490	21	37.8	3.40285714285714	0.03573
13278020#2	2795.12576012148	15.65310784842	8.70647708748484	3.04715603389281	0.744758031953817	0.595472008743109	0.000372763433131904	0	0	0.048888	0	0.000372763433131904	0.0492607634331319	490	21	18.936	3.87262357414449	0.02037
13278020#3	1773.4798699536	10.3677553923955	5.37447034699448	1.9083733814467	0.425247698566519	0.345282891378934	0.000241960670054923	0	0	0.026112	0	0.000241960670054923	0.0263539606700549	489	21	11.484	3.41065830721003	0.01088
13278020#4	2182.30029725731	12.9308347552104	6.55007573547839	2.34150334335506	0.505918445917961	0.411672097672815	0.000300056034040832	0	0	0.030744	0	0.000300056034040832	0.0310440560340408	488	21	9.54	4.83396226415094	0.01281
13278020#5	1513.85473360457	8.662641188103	4.7551174050639	1.73465795781613	0.437439806650353	0.325649612494535	0.000194932285668867	0	0	0.0354	0	0.000194932285668867	0.0355949322856689	498	20	34.164	1.55426765015806	0.01475
13278020#6	2793.63671559418	15.6022592995382	8.71715910946561	3.04964992436904	0.749826308094403	0.598393073397464	0.000365983725742323	0	0	0.048792	0	0.000365983725742323	0.0491579837257423	498	20	19.584	3.73713235294118	0.02033
13278020#7	4367.41418413761	26.5399450222925	12.8440396186215	4.66287146570696	0.946903440426717	0.772004634535383	0.000594517015725877	0	0	0.055488	0	0.000594517015725877	0.0560825170157259	498	20	6.048	13.7619047619048	0.02312
13278020#8	971.269091305609	5.98736862634608	2.8185917404443	1.0341912054046	0.202144854296297	0.164801817998826	0.00013296509863763	0	0	0.011784	0	0.00013296509863763	0.0119169650986376	498	20	4.104	4.30701754385965	0.00491
13278159#0	1491.41500380488	9.50690492729208	4.44582767987335	1.79380419742831	0.411871698449769	0.287392386717067	0.000421427865682617	0	0	0.083352	0	0.000421427865682617	0.0837734278656826	231	0	42.264	2.95826235093697	0.03473
13278159#1	680.831109813489	4.70376499070016	1.90425111286606	0.845724880931831	0.178947525769752	0.119758632849941	0.000196136008518222	0	0	0.039168	0	0.000196136008518222	0.0393641360085182	231	0	46.548	1.26218097447796	0.01632
135411080#0	15021.699043496	96.479361673464	44.5560696049144	18.1228542207694	4.13089316717089	2.87090883113533	0.0012200412061236	0	0	0.241824	0	0.0012200412061236	0.243044041206124	805	295	42.696	8.49578414839798	0.10076
135411080#1	10998.8365890474	60.676068579336	34.7471612551739	12.2238454033553	3.12791189296099	2.43183177631015	0.000879087062403927	0	0	0.138096	0	0.000879087062403927	0.138975087062404	805	295	26.496	7.81793478260869	0.05754
