vType	veh_id	depart	depart_edge	depart_delay	arrival	arrival_edge	duration	route_length	CO	CO2	HC	PMx	NOx	fuel
SCar	sveh22	88.00	1	0.00	141.00	77477309	53.00	718.95	1250.603942	133479.873809	8.792519	2.072239	51.486579	57.377162	
SCar	sveh24	94.00	100	0.00	145.00	2	51.00	613.33	1177.184459	115009.092874	7.996274	1.616726	43.685504	49.437683	
SCar	sveh7	41.00	389783911.154	0.00	216.00	462392869	175.00	3746.53	4415.343901	535534.102391	33.162071	9.795845	201.462251	230.201468	
SCar	sveh8	42.00	389783911.154	0.00	217.00	462392869	175.00	3746.53	4887.994391	565495.288705	36.034647	10.483837	214.411802	243.080299	
SCar	sveh12	55.00	462392872	0.00	220.00	389783908	165.00	3556.47	3736.656906	494941.822634	29.068173	8.841224	183.349805	212.752897	
SCar	sveh32	147.00	1	0.00	240.00	245327988#1	93.00	1550.83	4945.418696	394081.471595	31.977875	7.706457	160.782851	169.397201	
SCar	sveh27	125.00	462392872	0.00	291.00	389783908	166.00	3556.47	3554.859862	464190.520075	27.489575	8.315753	172.551804	199.534277	
SCar	sveh13	58.00	462392872	0.00	308.00	319615436	250.00	4773.89	6029.591013	716634.291541	44.415497	12.630478	271.911210	308.048313	
SCar	sveh35	151.00	462392872	0.00	316.00	389783908	165.00	3556.47	3782.003559	460093.132361	28.417490	8.411069	172.812919	197.772885	
SCar	sveh54	264.00	24443879.82	0.00	333.00	319615436	69.00	1041.49	1971.801581	194054.818456	13.433043	3.365975	76.687517	83.415299	
SCar	sveh19	77.00	319615443	0.00	362.00	462392869	285.00	5127.13	8364.220949	853750.250900	58.552027	15.409109	329.940997	366.988324	
SCar	sveh49	226.00	389783911.154	0.00	400.00	462392869	174.00	3746.53	4481.040636	545729.681457	33.705179	9.979651	204.878346	234.584107	
SCar	sveh29	136.00	319615443	0.00	404.00	462392869	268.00	5127.13	7972.846360	850966.080905	56.753490	15.504713	327.516918	365.791236	
SCar	sveh51	239.00	27	0.00	413.00	389783908	174.00	3248.08	4691.234650	489311.832503	33.210324	8.913669	188.333142	210.332794	
SCar	sveh72	435.00	1	0.00	487.00	77477309	52.00	718.95	1581.532502	152858.090873	10.747580	2.534285	59.968369	65.706890	
SCar	sveh58	321.00	389783911.154	0.00	495.00	462392869	174.00	3746.53	4636.992372	556508.504325	34.618913	10.205097	209.502361	239.217390	
SCar	sveh21	86.00	248846659#1.206	0.00	499.00	188949094#1	413.00	5895.24	9736.886671	1009268.793428	67.710278	16.413434	391.122587	433.839902	
SCar	sveh20	80.00	248846659#1.206	0.00	503.00	77477309	423.00	6518.69	10461.207299	1142456.380152	73.975859	18.864735	440.963091	491.090755	
