vType	veh_id	depart	depart_edge	depart_delay	arrival	arrival_edge	duration	route_length	CO	CO2	HC	PMx	NOx	fuel
SCar	sveh22	88.00	1	0.00	141.00	77477309	53.00	718.95	1111.363947	121865.435267	7.834184	1.861954	46.773941	52.384637	
SCar	sveh24	94.00	100	0.00	145.00	2	51.00	613.33	1106.536685	102919.656223	7.431666	1.563456	39.945710	44.240790	
SCar	sveh7	41.00	389783911.154	0.00	215.00	462392869	174.00	3746.53	4264.944013	534868.000776	32.406679	9.689871	199.856941	229.915229	
SCar	sveh8	42.00	389783911.154	0.00	216.00	462392869	174.00	3746.53	4728.803221	542844.620829	34.755574	10.093061	205.940438	233.343816	
SCar	sveh12	55.00	462392872	0.00	220.00	389783908	165.00	3556.47	3792.548055	475147.653792	28.809019	8.611539	177.565901	204.244189	
SCar	sveh32	147.00	1	0.00	238.00	245327988#1	91.00	1550.83	4848.442628	384629.833497	31.340115	7.624850	157.659709	165.334240	
SCar	sveh27	125.00	462392872	0.00	290.00	389783908	165.00	3556.47	3407.774346	471317.385354	26.945342	8.312528	173.507447	202.597898	
SCar	sveh13	58.00	462392872	0.00	307.00	319615436	249.00	4773.89	6180.729633	754188.336624	46.006977	13.175687	284.847188	324.191180	
SCar	sveh35	151.00	462392872	0.00	317.00	389783908	166.00	3556.47	3706.006389	511240.045473	29.226342	9.010907	188.342528	219.758824	
SCar	sveh54	264.00	24443879.82	0.00	332.00	319615436	68.00	1041.49	1991.531633	204634.751701	13.906575	3.543266	80.412684	87.963131	
SCar	sveh19	77.00	319615443	0.00	359.00	462392869	282.00	5127.13	7252.961288	811319.629547	52.417279	14.124813	308.687238	348.749687	
SCar	sveh29	136.00	319615443	0.00	401.00	462392869	265.00	5127.13	7838.985765	818514.496532	55.447222	15.129488	316.660953	351.841590	
SCar	sveh49	226.00	389783911.154	0.00	401.00	462392869	175.00	3746.53	4132.837468	535940.906118	31.809033	9.609861	199.369885	230.376477	
SCar	sveh51	239.00	27	0.00	413.00	389783908	174.00	3248.08	4848.921350	509386.416931	34.375760	9.202999	195.648151	218.962014	
SCar	sveh72	435.00	1	0.00	487.00	77477309	52.00	718.95	1465.855799	140643.161618	9.939301	2.358735	55.299125	60.456209	
SCar	sveh58	321.00	389783911.154	0.00	495.00	462392869	174.00	3746.53	4134.277852	546885.313197	32.078327	9.760350	202.619994	235.081030	
SCar	sveh21	86.00	248846659#1.206	0.00	499.00	188949094#1	413.00	5895.24	9423.681606	989832.294914	65.825097	15.922688	382.339431	425.485189	
SCar	sveh20	80.00	248846659#1.206	0.00	505.00	77477309	425.00	6518.69	11395.618412	1199549.155013	79.711200	20.059271	465.377156	515.632294	
SCar	sveh23	92.00	27	0.00	527.00	-248846659#1	435.00	5825.70	7978.530364	935308.181275	57.783215	13.594237	353.843659	402.048919	
SCar	sveh50	237.00	319615443	0.00	532.00	462392869	295.00	5127.13	7407.252828	804336.768357	52.970003	13.994821	306.719467	345.748198	
SCar	sveh39	170.00	248846659#1.206	0.00	545.00	188949094#1	375.00	5895.24	8327.296470	990629.216040	60.953615	16.032546	378.137686	425.827187	
SCar	sveh6	31.00	319611362	0.00	549.00	319615436	518.00	11178.14	12264.233399	1553948.314970	93.643672	28.080587	579.837082	667.971182	
SCar	sveh31	141.00	248846659#1.206	0.00	556.00	77477309	415.00	6518.69	10633.067285	1175844.697751	75.492797	19.423181	453.069783	505.442846	
SCar	sveh9	45.00	319615443	0.00	560.00	319611370	515.00	11083.48	12399.174992	1585218.255059	94.862230	28.539626	590.790402	681.412739	
SCar	sveh10	52.00	319611362	0.00	571.00	319615436	519.00	11178.14	12062.772562	1540015.074725	92.324324	27.760847	573.904527	661.981965	
SCar	sveh18	72.00	319611362	0.00	590.00	319615436	518.00	11178.14	11333.718473	1511982.718349	88.310885	26.936121	559.448620	649.932394	
