edgeid	co2 (g)	co (g)	nox (g)	vocs (g)	pm10 (g)	pm25 (g)	ghg_cost (€/veh)	nox_cost (€/veh)	noise_cost (€/veh)	tc_cost (€/veh)	rc_cost (€/veh)	emissions_indicator (€/veh)	eco_indicator (€/veh)	totalvehicles	totalrouting	speed (km/h)	ttime (s)	length (km)
724454820	159.412603811875	0.91308510558144	0.500572688119056	0.182760819299202	0.0460554889927965	0.0342606693524839	0.000154896588575868	1.57119620825115e-05	0.0114362806143628	0.028176	0	0.000170608550658379	0.0397828891650212	66	0	34.272	1.23319327731092	0.01174
724454821	431.350674524488	2.46436606101312	1.35556642506648	0.493831064830856	0.124674917889565	0.0929260917924319	0.000419046525307377	4.25630721736396e-05	0.0134080531340805	0.03162	0	0.000461609597481017	0.0454896627315615	66	0	33.984	3.34957627118644	0.03162
724571057#0	46.7246716208259	0.2579210579775	0.147670549395582	0.052018669344191	0.0133260232628871	0.0103342852953859	0.000130611251583778	0	0	0.02076	0	0.000130611251583778	0.0208906112515838	23	0	27.036	1.15179760319574	0.00865
724571057#1	109.5439328189	0.6140047176309	0.345945441879895	0.123928079518347	0.0316702159488531	0.024000471847852	0.000305196474798316	0	0	0	0	0.000305196474798316	0.000305196474798316	23	0	31.356	2.5292766934558	0.02203
724571057#2	99.4207667779675	0.55749784598508	0.313949954870659	0.112509753220179	0.0287458409531154	0.021774985196489	0.000276989246286085	0	0	0	0	0.000276989246286085	0.000276989246286085	23	0	31.428	2.29324169530355	0.02002
724571064#0	4.6519521314607	0.0257281598352	0.0146194598465566	0.00511516873607806	0.00128779549763692	0.00101703515591768	0.000150660822658531	0	0	0	0	0.000150660822658531	0.000150660822658531	2	0	22.716	1.43264659270998	0.00904
724571064#1	4.666821333344	0.02573347295736	0.0147315031005402	0.00517339526638554	0.00132070867237218	0.0010306438504712	0.000150318556689935	0	0	0	0	0.000150318556689935	0.000150318556689935	2	0	25.668	1.35483870967742	0.00966
725917115	23.2569175694897	0.153330783	0.0676989776049779	0.0283553851782428	0.00629799491026282	0.00431745935102857	1.20448196666362e-05	1.06389536828512e-06	0.0059432639413224	0.0024	0	1.31087150349213e-05	0.00835637265635733	127	0	44.136	0.0815660685154976	0.001
725917117	23.2991192651623	0.152890904022	0.0680622533880316	0.0283535269469401	0.00632728442444935	0.0043481171745601	1.20533730004378e-05	1.07175109238012e-06	0.00471362312587639	0.0024	0	1.31251240928179e-05	0.00712674824996921	127	0	43.884	0.0820344544708778	0.001
725917412	1716.84314546063	11.0760760289949	5.07688125257857	2.07502650843322	0.470920604460432	0.326511975103978	0.000884726765056138	8.04831340953717e-05	0.0149606299212598	0.07315	0	0.000965209899151509	0.0890758398204114	127	0	42.948	6.13160100586756	0.07315
725917413	163.426554852037	0.92078207174688	0.515533518111931	0.185545833719033	0.0472782166216504	0.0356494475796871	8.24549909909571e-05	8.42665405957834e-06	0.00922230611584511	0.014496	0	9.08816450505354e-05	0.0238091877608956	127	0	32.184	0.675615212527964	0.00604
726566450	241.117232115302	1.491904214424	0.697124614071415	0.256559366532768	0.0496318014409651	0.0404572629535876	0.000422107627581408	1.57837583430368e-05	0.00521601685985248	0.036912	0	0.000437891385924445	0.0425659082457769	39	0	3.6	15.38	0.01538
726827144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02099
726827145	1280.1791576573	7.4207539684872	4.00368880491087	1.47686148786093	0.368829074562769	0.27203864368395	0.00249074936025972	0.000250904159007121	0.0228725612287256	0	0	0.00274165351926685	0.0256142147479925	33	0	35.496	19.4908722109533	0.19218
8137307	865.277481815306	5.1702167605152	2.67281218757824	1.012606063419	0.246660174430765	0.17845037507591	0.00348681685075985	0.000554625873597745	0.0472602739726027	0	0	0.00404144272435759	0.0513017166969603	16	0	38.052	26.2724692526017	0.2777
8366889#0	23.412060912653	0.1290964647336	0.0739006722860038	0.0259505910054974	0.00662410979001671	0.00517008818547332	0.000301658740625009	0	0	0	0	0.000301658740625009	0.000301658740625009	5	0	25.632	2.72050561797753	0.01937
